#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2400,4.799999999999693,-460529.2246132819,81170.67687775916,-379358.54773552273,291.46405339603655,332.42375028603897,1.0178761332118655,13.5
2450,4.899999999999682,-460168.0048867194,81128.26250796777,-379039.74237875163,291.3117537649733,332.42375028603897,1.0178761332118655,13.5
2500,4.999999999999671,-460958.0419960944,82032.86689681333,-378925.17509928107,294.55996693793765,332.42375028603897,1.0178761332118655,13.6
2550,5.09999999999966,-460615.9902382819,82010.66385898401,-378605.3263792979,294.48024125802027,332.42375028603897,1.0178761332118655,13.3
2600,5.199999999999649,-460210.3437539069,81783.16772878356,-378427.17602512334,293.6633582801932,332.42375028603897,1.0178761332118655,13.4
2650,5.299999999999638,-459975.5263710944,82286.14257913537,-377689.38379195903,295.469417984002,332.42375028603897,1.0178761332118655,13.4
2700,5.399999999999627,-459848.3173867194,82449.40324319925,-377398.9141435202,296.0556471093282,332.42375028603897,1.0178761332118655,13.5
2750,5.499999999999616,-459031.0507851569,81704.33290975541,-377326.7178754015,293.3802817211879,332.42375028603897,1.0178761332118655,13.5
2800,5.599999999999605,-459268.66064843815,82221.89980704058,-377046.76084139757,295.2387378975917,332.42375028603897,1.0178761332118655,13.5
2850,5.699999999999594,-458930.59619531315,82446.88943223661,-376483.70676307654,296.04662062882045,332.42375028603897,1.0178761332118655,13.6
2900,5.799999999999583,-458594.09228906315,82552.43948862329,-376041.65280043986,296.4256250729619,332.42375028603897,1.0178761332118655,13.6
2950,5.899999999999572,-458961.50146875065,82916.38525810163,-376045.116210649,297.7324653417482,332.42375028603897,1.0178761332118655,13.7
3000,5.999999999999561,-458267.7373085944,82676.74872088042,-375590.988587714,296.871989130795,332.42375028603897,1.0178761332118655,13.4
3050,6.09999999999955,-458426.48682031315,82838.07902453555,-375588.4077957776,297.4512868038912,332.42375028603897,1.0178761332118655,13.5
3100,6.199999999999539,-458256.3359414069,83020.48552332053,-375235.8504180864,298.10626394029873,332.42375028603897,1.0178761332118655,13.5
3150,6.299999999999528,-457284.6328164069,82765.87594144151,-374518.7568749654,297.19202318708085,332.42375028603897,1.0178761332118655,13.6
3200,6.399999999999517,-457096.01416406315,82727.90452404425,-374368.1096400189,297.055677111706,332.42375028603897,1.0178761332118655,13.6
3250,6.499999999999506,-457454.9912148444,83058.66954147222,-374396.3216733722,298.24337341299906,332.42375028603897,1.0178761332118655,13.6
3300,6.599999999999495,-457665.7226601569,83406.65061424242,-374259.0720459145,299.49288835947965,332.42375028603897,1.0178761332118655,13.6
3350,6.699999999999484,-456826.9316445319,82683.79313646606,-374143.13850806584,296.897283904713,332.42375028603897,1.0178761332118655,13.4
3400,6.799999999999473,-457155.9501992194,82962.13829573241,-374193.81190348696,297.89675331267557,332.42375028603897,1.0178761332118655,13.4
3450,6.899999999999462,-458107.2558632819,83398.32622412633,-374708.92963915557,299.4629975099929,332.42375028603897,1.0178761332118655,13.4
3500,6.999999999999451,-457788.3701210944,83389.11835258796,-374399.2517685064,299.4299342947414,332.42375028603897,1.0178761332118655,13.5
3550,7.09999999999944,-456973.10693750065,82886.03198274945,-374087.0749547512,297.6234741517238,332.42375028603897,1.0178761332118655,13.5
3600,7.199999999999429,-456879.54932031315,82568.21716273006,-374311.3321575831,296.4822788428355,332.42375028603897,1.0178761332118655,13.5
3650,7.299999999999418,-457578.3085976569,83429.89189970412,-374148.4166979528,299.57634213278004,332.42375028603897,1.0178761332118655,13.6
3700,7.399999999999407,-457631.2412148444,83548.95961491094,-374082.28159993346,300.00388518450364,332.42375028603897,1.0178761332118655,13.6
3750,7.499999999999396,-457700.5380898444,83775.55684262258,-373924.9812472218,300.8175404232865,332.42375028603897,1.0178761332118655,13.4
3800,7.599999999999385,-456827.3535195319,83307.04649563658,-373520.3070238953,299.13523432405105,332.42375028603897,1.0178761332118655,13.4
3850,7.699999999999374,-457182.33838281315,83572.27908039617,-373610.059302417,300.0876196831526,332.42375028603897,1.0178761332118655,13.5
3900,7.799999999999363,-457161.4501992194,83612.38069747086,-373549.06950174854,300.23161478470786,332.42375028603897,1.0178761332118655,13.5
3950,7.899999999999352,-456112.36279687565,82513.82314882189,-373598.53964805376,296.28696323892564,332.42375028603897,1.0178761332118655,13.5
4000,7.999999999999341,-456771.1298867194,82918.68194093462,-373852.4479457848,297.7407121682331,332.42375028603897,1.0178761332118655,13.5
4050,8.099999999999374,-456734.32861718815,82878.23711822426,-373856.0914989639,297.59548469915825,332.42375028603897,1.0178761332118655,13.6
4100,8.199999999999408,-456992.1181679694,82572.714165552,-374419.4040024174,296.4984264803942,332.42375028603897,1.0178761332118655,13.6
4150,8.299999999999441,-457155.15967187565,82544.07359789254,-374611.0860739831,296.3955852049154,332.42375028603897,1.0178761332118655,13.4
4200,8.399999999999475,-456838.0117226569,82725.357028373,-374112.6546942839,297.0465296776459,332.42375028603897,1.0178761332118655,13.4
4250,8.499999999999508,-457555.1347695319,83191.56862668763,-374363.56614284427,298.72058153247605,332.42375028603897,1.0178761332118655,13.5
4300,8.599999999999541,-457510.4990273444,82874.59568125685,-374635.90334608755,297.58240918938634,332.42375028603897,1.0178761332118655,13.5
4350,8.699999999999575,-456699.4853554694,82738.52786853374,-373960.95748693566,297.0938229442237,332.42375028603897,1.0178761332118655,13.5
4400,8.799999999999608,-456859.3691445319,83222.61948435858,-373636.7496601733,298.8320775700393,332.42375028603897,1.0178761332118655,13.5
4450,8.899999999999642,-456316.2119179694,82910.51552590949,-373405.6963920599,297.71138856867105,332.42375028603897,1.0178761332118655,13.6
4500,8.999999999999675,-456431.6298867194,83356.45749517437,-373075.172391545,299.31265714176783,332.42375028603897,1.0178761332118655,13.6
4550,9.099999999999708,-456879.5332070319,83578.44567767356,-373301.08752935834,300.1097624261635,332.42375028603897,1.0178761332118655,13.6
4600,9.199999999999742,-456639.0195351569,82941.26195641753,-373697.7575787394,297.82179148272866,332.42375028603897,1.0178761332118655,13.5
4650,9.299999999999775,-455890.9101601569,82473.12257891294,-373417.78758124396,296.14081744419417,332.42375028603897,1.0178761332118655,13.5
4700,9.399999999999809,-456419.20947656315,83237.1992851462,-373182.01019141695,298.88443006971926,332.42375028603897,1.0178761332118655,13.5
4750,9.499999999999842,-456627.18408593815,83281.44946992304,-373345.7346160151,299.0433216635149,332.42375028603897,1.0178761332118655,13.5
4800,9.599999999999875,-456216.08642968815,82860.24495373125,-373355.8414759569,297.5308792357789,332.42375028603897,1.0178761332118655,13.5
4850,9.699999999999909,-456478.7666054694,83627.90767690889,-372850.8589285605,300.28736837132413,332.42375028603897,1.0178761332118655,13.6
4900,9.799999999999942,-456015.2812539069,82327.49978245108,-373687.7814714558,295.61792158874186,332.42375028603897,1.0178761332118655,13.6
4950,9.899999999999975,-456569.14990625065,83077.88317386719,-373491.26673238346,298.3123648689497,332.42375028603897,1.0178761332118655,13.4
5000,10.000000000000009,-456662.1084023444,83795.15009343822,-372866.9583089062,300.8878949961643,332.42375028603897,1.0178761332118655,13.4
